timestamp,Open,High,Low,Close,Volume
2024-07-01 00:00:00+00:00,62673.60547,63700.45313,62510.22656,63351.42969,3411406848
2024-07-01 04:00:00+00:00,63354.83984,63378.5,63182.46875,63222.17188,596051968
2024-07-01 08:00:00+00:00,63221.78125,63234.88672,62542.01172,62579.61719,1171578880
2024-07-01 12:00:00+00:00,62605.10547,62986.11328,62495.51172,62954.14063,2235981824
2024-07-01 16:00:00+00:00,63032.69531,63777.22656,62898.21094,63068.75,3240763392
2024-07-01 20:00:00+00:00,63210.92969,63332.01563,62768.28516,62857.39844,0
2024-07-02 00:00:00+00:00,62844.41016,63185.38672,62751.875,63086.20703,0
2024-07-02 04:00:00+00:00,63078.71484,63151.44141,62510.61719,62548.40234,384098304
2024-07-02 08:00:00+00:00,62548.27734,62746.19141,62375.78125,62715.29297,366882816
2024-07-02 12:00:00+00:00,62729.69922,63015.03125,61825.62891,61944.05469,964747264
2024-07-02 16:00:00+00:00,61864.97266,62282.83594,61752.96094,61887.84766,0
2024-07-02 20:00:00+00:00,61816.31641,62076.59375,61795.6875,62028.87109,76941312
2024-07-03 00:00:00+00:00,62034.33203,62187.70313,60706.86719,60876.35156,2389217280
2024-07-03 04:00:00+00:00,60887.04688,61079.38281,60736.66797,60800.53906,464195584
2024-07-03 08:00:00+00:00,60795.5625,60889.93359,59723.20703,60289.82031,3413688320
2024-07-03 12:00:00+00:00,60287.16406,60532.96484,59670.07422,60104.15625,1973544960
2024-07-03 16:00:00+00:00,60100.25,60555.49609,59722.01172,59722.01172,1369956352
2024-07-03 20:00:00+00:00,59623.67188,60287.89453,59419.38672,60226.25,1718136832
2024-07-04 00:00:00+00:00,60147.13672,60399.67578,57932.60547,59092.90625,4095684608
2024-07-04 04:00:00+00:00,59067.04297,59067.78516,58097.54688,58163.98828,1935245312
2024-07-04 08:00:00+00:00,58222.79297,58416.57813,57043.95703,57716.25391,3193069568
2024-07-04 12:00:00+00:00,57720.40234,58165.55469,56777.80469,58100.37109,2973614080
2024-07-04 16:00:00+00:00,58084.17188,58605.79688,57758.82813,58271.23828,678948864
2024-07-04 20:00:00+00:00,58264.90234,58727.57813,56964.8125,57087.01953,1789427712
2024-07-05 00:00:00+00:00,57022.80859,57402.45703,55193.66016,55213.26563,6625169408
2024-07-05 04:00:00+00:00,55209.61719,55315.03125,53717.375,54373.44141,7069265920
2024-07-05 08:00:00+00:00,54391.95703,55614.73047,53906.56641,55450.66406,2493640704
2024-07-05 12:00:00+00:00,55474.58594,56583.42188,54839.41797,56583.42188,2398400512
2024-07-05 16:00:00+00:00,56651.08984,56856.60938,55942.58594,56523.53516,2842021888
2024-07-05 20:00:00+00:00,56487.83203,56838.92969,56339.07031,56686.45703,168611840
2024-07-06 00:00:00+00:00,56659.07422,56979.01953,56218.74609,56400.86719,0
2024-07-06 04:00:00+00:00,56407.0625,56661.61719,56038.96094,56589.13672,0
2024-07-06 08:00:00+00:00,56590.4375,56845.01953,56463.41406,56747.22656,0
2024-07-06 12:00:00+00:00,56734.42969,57391.26953,56540.32813,57321.34766,0
2024-07-06 16:00:00+00:00,57314.10156,58009.84375,57217.34375,57872.51172,0
2024-07-06 20:00:00+00:00,57871.98438,58461.88672,57846.90234,58269.25781,236269568
2024-07-07 00:00:00+00:00,58239.42969,58371.12109,57865.63281,57951.98047,369371136
2024-07-07 04:00:00+00:00,57947.43359,57965.54688,57101.78125,57360.07031,547921920
2024-07-07 08:00:00+00:00,57366.69531,57907.99609,57363.3125,57452.21484,263546880
2024-07-07 12:00:00+00:00,57441.85938,57584.30469,56643.87891,56847.10547,340377600
2024-07-07 16:00:00+00:00,56831.45703,57344.78516,56778.05469,57139.99609,0
2024-07-07 20:00:00+00:00,57139.77344,57286.76172,55793.32422,55938.97656,1303388160
2024-07-08 00:00:00+00:00,55849.57422,56012.96875,54397.46875,55173.72656,4593020928
2024-07-08 04:00:00+00:00,55169.28125,55896.65234,55006.11328,55861.88281,1246646272
2024-07-08 08:00:00+00:00,55859.4375,57866.69531,55775.84375,57087.47656,6570932224
2024-07-08 12:00:00+00:00,57140.11719,57402.55078,55240.58203,55790.64063,5178525696
2024-07-08 16:00:00+00:00,55760.28125,56528.20703,55452.32813,56482.82422,2565926912
2024-07-08 20:00:00+00:00,56497.82422,56929.48438,56213.87109,56681.23828,348434432
2024-07-09 00:00:00+00:00,56704.59766,57296.75391,56316.875,57151.21875,0
2024-07-09 04:00:00+00:00,57159.79688,57698.69141,57039.28516,57050.08984,262742016
2024-07-09 08:00:00+00:00,57102.33984,57854.52344,57029.87891,57429.03906,0
2024-07-09 12:00:00+00:00,57442.73828,58059.88281,57014.14844,57483.55078,0
2024-07-09 16:00:00+00:00,57483.67969,58178.42188,57413.90234,57797.86719,508831744
2024-07-09 20:00:00+00:00,57855.62891,58179.28906,57741.875,57987.71484,108615680
2024-07-10 00:00:00+00:00,58033.88281,58153.20703,57423.11328,58140.625,0
2024-07-10 04:00:00+00:00,58173.05859,59359.43359,58173.05859,58981.94141,2024947712
2024-07-10 08:00:00+00:00,58985.63281,59027.37891,58357.82031,58484.85547,327135232
2024-07-10 12:00:00+00:00,58485.89453,58550.83594,57543.03125,57739.58203,1111060480
2024-07-10 16:00:00+00:00,57715.05859,57955.97656,57383.26953,57451.97266,27303936
2024-07-10 20:00:00+00:00,57421.57422,57853.72266,57179.38281,57714.45313,242972672
2024-07-11 00:00:00+00:00,57729.89063,58332.49609,57120.37891,57563.20313,1035649024
2024-07-11 04:00:00+00:00,57556.42969,58227.38672,57501.76563,58196.52734,159219712
2024-07-11 08:00:00+00:00,58188.99219,58865.97656,58070.46094,58782.01953,552099840
2024-07-11 12:00:00+00:00,58777.85938,59299.43359,57309.40625,57328.76953,2925742080
2024-07-11 16:00:00+00:00,57404.11719,57989.40234,57223.55078,57410.52344,160884736
2024-07-11 20:00:00+00:00,57380.90625,57585.20703,57173.18359,57370.72266,494471168
2024-07-12 00:00:00+00:00,57341.19531,57579.83203,56590.17578,56924.46875,648710144
2024-07-12 04:00:00+00:00,56919.07813,57387.36328,56740.52734,57062.8125,124329984
2024-07-12 08:00:00+00:00,57119.13281,57314.71484,56800.18359,57173.66406,320299008
2024-07-12 12:00:00+00:00,57204.58984,58248.35156,57170.57031,58248.35156,0
2024-07-12 16:00:00+00:00,58224.5,58532.55469,57716.25781,57729.24609,856498176
2024-07-12 20:00:00+00:00,57609.15234,57908.38672,57187.01172,57908.38672,556075008
2024-07-13 00:00:00+00:00,57908.73828,57973.625,57799.55859,57833.48047,0
2024-07-13 04:00:00+00:00,57837.71484,58197.28906,57796.89063,58175.32422,78098432
2024-07-13 08:00:00+00:00,58162.37891,58764.69141,57959.41797,58541.57422,497102848
2024-07-13 12:00:00+00:00,58544.49609,58864.72656,58467.14844,58833.90625,0
2024-07-13 16:00:00+00:00,58839.70703,58941.05859,58605.66016,58659.71094,0
2024-07-13 20:00:00+00:00,58632.99609,59761.45313,58375.28125,59238.58203,2718115840
2024-07-14 00:00:00+00:00,59250.76953,59826.54688,59250.76953,59479.71094,1443874816
2024-07-14 04:00:00+00:00,59481.64453,60320.78906,59471.03125,60122.55078,2763812864
2024-07-14 08:00:00+00:00,60140.26953,60395.13672,59950.97656,60115.55469,756506624
2024-07-14 12:00:00+00:00,60124.77734,60172.74219,59546.60547,60115.5,404418560
2024-07-14 16:00:00+00:00,60101.93359,60164.96875,59927.12109,59933.20313,159629312
2024-07-14 20:00:00+00:00,59931.60547,61329.52734,59909.26953,60748.80859,2062565376
2024-07-15 00:00:00+00:00,60815.45703,62797.51172,60704.92969,62668.26953,4004227072
2024-07-15 04:00:00+00:00,62681.94922,63088.67578,62498.85547,62900.38672,956704768
2024-07-15 08:00:00+00:00,62886.80859,63207.09766,62340.125,62487.83203,1629499392
2024-07-15 12:00:00+00:00,62478.85938,63310.42188,62478.85938,63043.51563,2916900864
2024-07-15 16:00:00+00:00,63061.41016,63845.18359,62926.81641,63365.67188,5865250816
2024-07-15 20:00:00+00:00,63437.32422,64863.97266,63340.53516,64863.97266,2421411840
2024-07-16 00:00:00+00:00,64784.41797,64977.22656,64507.49609,64785.95313,429400064
2024-07-16 04:00:00+00:00,64787.59375,64989.93359,62795.35547,62907.89063,2718089216
2024-07-16 08:00:00+00:00,62921.27344,63857.41406,62487.96875,63749.66016,2139238400
2024-07-16 12:00:00+00:00,63774.09766,64973.22266,63155.95703,64916.21484,2493865984
2024-07-16 16:00:00+00:00,64906.96484,65161.21094,64233.82031,65092.40234,722722816
2024-07-16 20:00:00+00:00,65194.87109,65354.33984,64207.875,65128.67578,418992128
2024-07-17 00:00:00+00:00,65091.83203,66066.73438,65013.94531,65762.15625,1531060224
2024-07-17 04:00:00+00:00,65735.54688,65994.60156,65268.04688,65306.73828,0
2024-07-17 08:00:00+00:00,65298.01563,65511.57422,64613.14063,64729.54688,0
2024-07-17 12:00:00+00:00,64723.17578,65366.55859,64599.3125,64768.36328,0
2024-07-17 16:00:00+00:00,64763.55469,64763.55469,63896.08594,64623.66797,1409024
2024-07-17 20:00:00+00:00,64581.16016,64668.83984,64098.87109,64149.41797,62547968
2024-07-18 00:00:00+00:00,64104.73828,65040.46484,63942.84766,64856.08984,441993216
2024-07-18 04:00:00+00:00,64861.33984,65046.02734,64441.74609,64723.67578,212070400
2024-07-18 08:00:00+00:00,64703.83203,64956.32813,64473.24219,64741.88281,0
2024-07-18 12:00:00+00:00,64756.58594,65104.66016,63467.08984,63526.14453,1131649024
2024-07-18 16:00:00+00:00,63540.21094,63967.65625,63246.16406,63630.78516,443834368
2024-07-18 20:00:00+00:00,63532.99219,64089.09375,63446.00781,63970.97656,150499328
2024-07-19 00:00:00+00:00,63972.32422,64334.42969,63329.34375,64294.0625,591589376
2024-07-19 04:00:00+00:00,64305.70313,64447.37891,63664.02344,63718.60938,685481984
2024-07-19 08:00:00+00:00,63700.83203,64132.88281,63433.88672,64102.98047,1211928576
2024-07-19 12:00:00+00:00,64093.04688,65833.8125,64056.07422,65800.35156,2807347200
2024-07-19 16:00:00+00:00,65822.46875,67413.28125,65822.46875,67310.10938,5356750848
2024-07-19 20:00:00+00:00,67214.76563,67377.69531,66691.08594,66707.69531,1387261952
2024-07-20 00:00:00+00:00,66707.67188,66854.44531,66304.03125,66661.25,184594432
2024-07-20 04:00:00+00:00,66654.88281,66785.07031,66481.70313,66620.19531,0
2024-07-20 08:00:00+00:00,66609.63281,66775.07031,66514.8125,66531.1875,0
2024-07-20 12:00:00+00:00,66525.78906,66832.21875,66364.625,66824.20313,0
2024-07-20 16:00:00+00:00,66841.10156,67610.73438,66748.66406,67271.13281,23293952
2024-07-20 20:00:00+00:00,67262.03125,67454.30469,66896.71875,67152.60156,357566464
2024-07-21 00:00:00+00:00,67166.47656,67403.6875,67007.39063,67203.60156,0
2024-07-21 04:00:00+00:00,67207.04688,67249.28906,66675.375,66704.41406,436971520
2024-07-21 08:00:00+00:00,66720.53906,67084.875,66720.53906,66895.90625,39618560
2024-07-21 12:00:00+00:00,66898.44531,67501.29688,66670.95313,67181.42969,1603835904
2024-07-21 16:00:00+00:00,67197.3125,67694.94531,65942.51563,67441.24219,4423315456
2024-07-21 20:00:00+00:00,67439.74219,68282.25,67312.82813,68141.125,2766905344
2024-07-22 00:00:00+00:00,68167.9375,68458.24219,67795.29688,67889.71094,1885618176
2024-07-22 04:00:00+00:00,67890.71094,68002.5,67217.47656,67275.57031,1058111488
2024-07-22 08:00:00+00:00,67265.96094,67557.11719,67018.04688,67557.11719,1413160960
2024-07-22 12:00:00+00:00,67530.64844,67956.75,66682.625,67095.53906,12666025984
2024-07-22 16:00:00+00:00,67075.72656,68246.30469,66896.00781,68237.14844,3166138368
2024-07-22 20:00:00+00:00,68248.01563,68248.01563,67323.54688,67559.72656,331190272
2024-07-23 00:00:00+00:00,67571.1875,67763.875,67260.82031,67475.07813,121638912
2024-07-23 04:00:00+00:00,67496.25781,67547.5,66292.22656,66552.34375,1376919552
2024-07-23 08:00:00+00:00,66579.375,67158.63281,66497.76563,66703.61719,1903214592
2024-07-23 12:00:00+00:00,66694.82813,67348.85156,66013.58594,66569.625,0
2024-07-23 16:00:00+00:00,66612.25781,66732.73438,65533.15234,65560.09375,634216448
2024-07-23 20:00:00+00:00,65567.57813,66032.16406,65555.13281,65913.75781,445681664
2024-07-24 00:00:00+00:00,65944.32813,66109.02344,65486.36328,66053.96875,209965056
2024-07-24 04:00:00+00:00,66049.25,66049.25,65644.30469,66038.35156,0
2024-07-24 08:00:00+00:00,66062.07813,66555.66406,66016.39063,66397.78906,0
2024-07-24 12:00:00+00:00,66378.50781,67075.61719,66174.33594,66240.25,0
2024-07-24 16:00:00+00:00,66223.17969,66697.9375,65602.98438,65725.20313,128342016
2024-07-24 20:00:00+00:00,65655.88281,66058.50781,65158.00781,65396.17969,976248832
2024-07-25 00:00:00+00:00,65370.26563,65590.05469,63950.72266,64130.23047,5378992128
2024-07-25 04:00:00+00:00,64101.27734,64362.44141,63871.79688,64133.95313,1508096000
2024-07-25 08:00:00+00:00,64119.34766,64435.12891,63926.98047,64112.49609,894373888
2024-07-25 12:00:00+00:00,64085.22266,64946.78125,63489.24609,64689.26563,1877012480
2024-07-25 16:00:00+00:00,64751.71094,65136.73828,64411.41797,64781.13672,611778560
2024-07-25 20:00:00+00:00,64674.81641,66076.89844,64494.94922,65778.11719,1069150208
2024-07-26 00:00:00+00:00,65783.67188,67427.41406,65756.99219,67049.49219,386465792
2024-07-26 04:00:00+00:00,67045.38281,67166.57813,66874.58594,66902.19531,74842112
2024-07-26 08:00:00+00:00,66901.00781,67455.85156,66901.00781,67333.38281,394256384
2024-07-26 12:00:00+00:00,67311.625,67967.23438,66933.21875,67551.75,508856320
2024-07-26 16:00:00+00:00,67565.94531,68097.39844,67325.0625,67976.99219,186112000
2024-07-26 20:00:00+00:00,68009.71094,68204.50781,67443.32813,67931.21875,0
2024-07-27 00:00:00+00:00,67914.21875,68050.36719,67672.94531,67814.76563,0
2024-07-27 04:00:00+00:00,67813.66406,68287.75781,67808.53125,68058.58594,0
2024-07-27 08:00:00+00:00,68065.92188,68264.6875,67924.00781,68228.71875,0
2024-07-27 12:00:00+00:00,68228.82813,69371.47656,68228.82813,68845.39844,510076928
2024-07-27 16:00:00+00:00,68856.29688,68995.72656,67951.86719,68168.16406,1373284352
2024-07-27 20:00:00+00:00,68280.23438,69086.53906,66828.08594,67843,10027909120
2024-07-28 00:00:00+00:00,67808.67969,68268.39063,67359.09375,67975.28125,1212313600
2024-07-28 04:00:00+00:00,67953.42969,68016.04688,67092.21875,67544.78125,1133060096
2024-07-28 08:00:00+00:00,67549.85156,67980.25,67286.00781,67865.45313,390705152
2024-07-28 12:00:00+00:00,67851.13281,68099.71875,67609.60938,67651.29688,0
2024-07-28 16:00:00+00:00,67647.55469,68284.84375,67636.14844,68135.72656,0
2024-07-28 20:00:00+00:00,68121.16406,68258.53125,67838.08594,68258.53125,0
2024-07-29 00:00:00+00:00,68246.88281,69742.82813,68183.28125,69344.88281,3385716736
2024-07-29 04:00:00+00:00,69346.32813,69822.39844,69281.28125,69508.28906,1408776192
2024-07-29 08:00:00+00:00,69521.64844,69808.96875,69392.75,69618,1229273088
2024-07-29 12:00:00+00:00,69593.95313,69973.35156,67698.26563,68098.10938,7949594624
2024-07-29 16:00:00+00:00,68081.875,68081.875,66591.375,67271.28125,7092752384
2024-07-29 20:00:00+00:00,67285.90625,67551.26563,66636.39063,66815.60938,1693335552
2024-07-30 00:00:00+00:00,66786.76563,66833.82813,65931.36719,66593.69531,1058283520
2024-07-30 04:00:00+00:00,66600.96094,66975.71094,66363.29688,66914.47656,0
2024-07-30 08:00:00+00:00,66928.51563,66972.85156,66447.76563,66599.39063,5189632
2024-07-30 12:00:00+00:00,66590.66406,66861.83594,65578.46094,66244.61719,0
2024-07-30 16:00:00+00:00,66195.73438,66507.75781,65581.36719,65955.30469,346681344
2024-07-30 20:00:00+00:00,65894.88281,66323.61719,65323.19141,66215.20313,1435027456
2024-07-31 00:00:00+00:00,66187.63281,66392.34375,65926.6875,66066.51563,0
2024-07-31 04:00:00+00:00,66054.32813,66518.70313,65513.51563,66217.53125,1078779904
2024-07-31 08:00:00+00:00,66199.8125,66336.32813,65953.9375,66052.73438,14891008
2024-07-31 12:00:00+00:00,66054.9375,66796.34375,65987.23438,66358.28906,451168256
2024-07-31 16:00:00+00:00,66356.75,66789.84375,65022.71875,65178.96875,2285111296
2024-07-31 20:00:00+00:00,65232.01563,65350.65625,64534.34375,64666.22266,2406082560
2024-08-01 00:00:00+00:00,64630.86328,64797.52344,63746.00391,63908.42188,3776870400
2024-08-01 04:00:00+00:00,63907.96484,64426.375,63584.74609,64300.62109,1076932608
2024-08-01 08:00:00+00:00,64293.21484,64636.66797,64293.21484,64630.76953,555802624
2024-08-01 12:00:00+00:00,64642.62891,64899.66797,62703.38672,63003.41016,658644992
2024-08-01 16:00:00+00:00,62884.32031,63387.35156,62271.56641,63345.38672,3938365440
2024-08-01 20:00:00+00:00,63387.30469,65519.27734,63306.89453,65382.48828,1954516992
2024-08-02 00:00:00+00:00,65306.31641,65486.58594,63686.57422,64540.88672,0
2024-08-02 04:00:00+00:00,64541.76172,64578.37891,63813.12891,64149.44141,823271424
2024-08-02 08:00:00+00:00,64117.50781,64901.74609,64034.09375,64606.53516,996405248
2024-08-02 12:00:00+00:00,64608.77344,65468.81641,62436.82422,63560.19531,4605415424
2024-08-02 16:00:00+00:00,63386.43359,63531.0625,62473.60547,62631.49219,256012288
2024-08-02 20:00:00+00:00,62571.53516,63095.58203,61195.23047,61405.73438,1175678976
2024-08-03 00:00:00+00:00,61416.25,61886.89063,60496.85938,61814.33594,2535747584
2024-08-03 04:00:00+00:00,61830.83594,61906.55078,61349.51172,61639.07422,19619840
2024-08-03 08:00:00+00:00,61631.51172,61945.37109,61424.125,61861.44922,0
2024-08-03 12:00:00+00:00,61872.13281,62132.21094,60856.28125,60856.28125,0
2024-08-03 16:00:00+00:00,60866.6875,61201.33203,59922.96484,60235.23047,2140110848
2024-08-03 20:00:00+00:00,60209.91016,60784.52344,59867.10938,60687.04297,0
2024-08-04 00:00:00+00:00,60676.17578,61042.875,60313.30078,60704.04297,0
2024-08-04 04:00:00+00:00,60705.94922,60864.73828,60253.92188,60314.13672,54525952
2024-08-04 08:00:00+00:00,60318.66797,60943.13281,60110.07813,60855.28516,227921920
2024-08-04 12:00:00+00:00,60870.36328,61048.17578,58968.98438,58968.98438,2455703552
2024-08-04 16:00:00+00:00,59029.80469,59430.41016,57298.94922,59314.19531,3459522560
2024-08-04 20:00:00+00:00,59237.59375,59502.875,58008.05859,58083.83984,775249920
2024-08-05 00:00:00+00:00,58143.09766,58258.73828,52968.73438,54056.43359,19495444480
2024-08-05 04:00:00+00:00,53870.10156,54551.96484,49679.59766,52740.91406,22140559360
2024-08-05 08:00:00+00:00,52679.60547,53067.79688,50718.61328,51435.57813,10701561856
2024-08-05 12:00:00+00:00,51361.18359,54960.63672,49578.88672,54280.30078,20465696768
2024-08-05 16:00:00+00:00,54357.67969,55474.71484,52596.85547,53406.13672,3275563008
2024-08-05 20:00:00+00:00,53483.44141,55088.13281,53483.44141,54017.78906,2503467008
2024-08-06 00:00:00+00:00,54004.31641,56233.51172,54004.31641,55693.62109,0
2024-08-06 04:00:00+00:00,55693.52734,56172.68359,55327.10547,56125.76172,0
2024-08-06 08:00:00+00:00,56058.35547,56085.3125,54691.24609,55258.25391,0
2024-08-06 12:00:00+00:00,55247.42578,56548.04688,54528.91016,56371.8125,0
2024-08-06 16:00:00+00:00,56419.10547,57052.43359,56362.82422,56796.25781,0
2024-08-06 20:00:00+00:00,56795.41406,56924.83203,55937.20313,56002.98828,168919040
2024-08-07 00:00:00+00:00,56061.51953,57268.41406,55656.97266,56914.40625,379301888
2024-08-07 04:00:00+00:00,56914.29297,57264.75391,56630.55859,56953.07422,65073152
2024-08-07 08:00:00+00:00,56954.38281,57688.93359,56945.69141,57014.78516,0
2024-08-07 12:00:00+00:00,56989.32031,57479.05078,55718.8125,56098.80469,0
2024-08-07 16:00:00+00:00,56110.88281,56311.80469,54712.91406,54799.23047,733868032
2024-08-07 20:00:00+00:00,54767.08594,55563.44141,54635.27344,55041.60547,791023616
2024-08-08 00:00:00+00:00,55139.54688,57630.30859,54859.27734,57142.47266,1432268800
2024-08-08 04:00:00+00:00,57096.89063,57417.01953,56717.71094,57213.13281,18202624
2024-08-08 08:00:00+00:00,57209.41797,57633.75391,57060.97266,57383.94141,0
2024-08-08 12:00:00+00:00,57346.05469,59515.77734,56977.88281,59515.77734,3503742976
2024-08-08 16:00:00+00:00,59467.75,59847.44531,59356.77344,59359.70703,1261256704
2024-08-08 20:00:00+00:00,59427.99219,62600.58594,59379.625,61784.67969,4841627648
2024-08-09 00:00:00+00:00,61709.95313,61709.95313,60853.68359,61334.44141,410607616
2024-08-09 04:00:00+00:00,61366.41016,61384.14453,60657.94531,60855.76953,382738432
2024-08-09 08:00:00+00:00,60872.79297,61217.19922,60213.42969,60706.33594,716361728
2024-08-09 12:00:00+00:00,60692.60156,61077.17578,59588.76172,59900.80469,93515776
2024-08-09 16:00:00+00:00,59837.37891,60720.32813,59837.37891,60716.93359,15609856
2024-08-09 20:00:00+00:00,60699.11719,61003.40234,60054.65625,60925.35547,0
2024-08-10 00:00:00+00:00,60864.0625,61436.87109,60358.63281,60450.32031,0
2024-08-10 04:00:00+00:00,60452.53125,60849.39453,60310.79297,60849.39453,0
2024-08-10 08:00:00+00:00,60864.72656,61122.17969,60671.63281,60915.02344,0
2024-08-10 12:00:00+00:00,60930.25,60951.94922,60446.1875,60612.91797,0
2024-08-10 16:00:00+00:00,60553.97656,61178.91797,60456.89063,61023.70313,0
2024-08-10 20:00:00+00:00,61044.375,61176.50391,60805.86328,60896.32031,0
2024-08-11 00:00:00+00:00,60943.375,61369.48828,60924.76172,61114.94531,162600960
2024-08-11 04:00:00+00:00,61125.50391,61265.99219,60913.94531,61263.80859,144512000
2024-08-11 08:00:00+00:00,61266.66406,61734.01563,60534.35547,60699.39063,1442156544
2024-08-11 12:00:00+00:00,60698.17969,60722.73438,60096.40234,60147.92578,1887832064
2024-08-11 16:00:00+00:00,60145.35156,60344.97656,59599.89063,59694.50391,899692544
2024-08-11 20:00:00+00:00,59654.87109,59654.87109,58424.17969,58757.77344,4229566464
2024-08-12 00:00:00+00:00,58725.26172,59054.5,58312.54297,58522.51563,2141014016
2024-08-12 04:00:00+00:00,58524.17969,58917.29297,57712.96875,58679.56641,2562713600
2024-08-12 08:00:00+00:00,58688.00781,59974.5,58189.00391,59889.01563,2629695488
2024-08-12 12:00:00+00:00,59890.17578,60600.03516,57882.33203,60133.79297,6252691456
2024-08-12 16:00:00+00:00,60210.66406,60365.91797,58514.85156,58996.375,2475728896
2024-08-12 20:00:00+00:00,59048.03516,59724.52734,58622,59342.12109,387465216
2024-08-13 00:00:00+00:00,59358.06641,59905.5,58922.33984,59026.88672,440176640
2024-08-13 04:00:00+00:00,59049.44922,59467.92578,58876.08594,59244.74609,195219456
2024-08-13 08:00:00+00:00,59246.00781,59314,58519.14844,58805.73047,0
2024-08-13 12:00:00+00:00,58823.94141,59762.51172,58816.88672,59514.125,250710016
2024-08-13 16:00:00+00:00,59517.42969,61546.75391,59513.88672,60869.98047,2949113856
2024-08-13 20:00:00+00:00,60856.41016,61129.11328,60442.53125,60592.33203,147539968
2024-08-14 00:00:00+00:00,60603.26563,61313.94141,60479.19922,61008.53906,0
2024-08-14 04:00:00+00:00,60989.54688,61163.50391,60716.46484,60933.01172,43286528
2024-08-14 08:00:00+00:00,60939.51953,61433.57813,60677.07422,61328.00391,474091520
2024-08-14 12:00:00+00:00,61339.41016,61679.02734,58937.75781,59531.51953,4631347200
2024-08-14 16:00:00+00:00,59459.28516,59459.28516,58753.00391,58998.50391,0
2024-08-14 20:00:00+00:00,58913.53516,59166.01563,58584.50391,58749.32031,110475264
2024-08-15 00:00:00+00:00,58712.96875,59024.05078,58114.46875,58443.11719,1908850688
2024-08-15 04:00:00+00:00,58447.6875,58605.70313,57806.08594,58092.91797,1174220800
2024-08-15 08:00:00+00:00,58062.97266,58817.75,57988.67578,58734.46094,347975680
2024-08-15 12:00:00+00:00,58747.00391,59748.09375,58645.07813,59727.22656,0
